Date,Prod_Total,Consump_Total,US_inv,OECD_inv
1/1/09,84.45,84.1,1044,2714
2/1/09,84.45,84.1,1044,2714
3/1/09,84.45,84.1,1044,2714
4/1/09,84.45,84.1,1044,2714
5/1/09,84.45,84.1,1044,2714
6/1/09,84.45,84.1,1044,2714
7/1/09,84.45,84.1,1044,2714
8/1/09,84.45,84.1,1044,2714
9/1/09,84.45,84.1,1044,2714
10/1/09,84.45,84.1,1044,2714
11/1/09,84.45,84.1,1044,2714
12/1/09,84.45,84.1,1044,2714
13/1/09,84.45,84.1,1044,2714
14/1/09,84.45,84.1,1044,2714
15/1/09,84.45,84.1,1044,2714
16/1/09,84.45,84.1,1044,2714
17/1/09,84.45,84.1,1044,2714
18/1/09,84.45,84.1,1044,2714
19/1/09,84.45,84.1,1044,2714
20/1/09,84.45,84.1,1044,2714
21/1/09,84.45,84.1,1044,2714
22/1/09,84.45,84.1,1044,2714
23/1/09,84.45,84.1,1044,2714
24/1/09,84.45,84.1,1044,2714
25/1/09,84.45,84.1,1044,2714
26/1/09,84.45,84.1,1044,2714
27/1/09,84.45,84.1,1044,2714
28/1/09,84.45,84.1,1044,2714
29/1/09,84.45,84.1,1044,2714
30/1/09,84.45,84.1,1044,2714
31/1/09,84.45,84.1,1044,2714
1/2/09,85.12,85.53,1053,2724
2/2/09,85.12,85.53,1053,2724
3/2/09,85.12,85.53,1053,2724
4/2/09,85.12,85.53,1053,2724
5/2/09,85.12,85.53,1053,2724
6/2/09,85.12,85.53,1053,2724
7/2/09,85.12,85.53,1053,2724
8/2/09,85.12,85.53,1053,2724
9/2/09,85.12,85.53,1053,2724
10/2/09,85.12,85.53,1053,2724
11/2/09,85.12,85.53,1053,2724
12/2/09,85.12,85.53,1053,2724
13/2/09,85.12,85.53,1053,2724
14/2/09,85.12,85.53,1053,2724
15/2/09,85.12,85.53,1053,2724
16/2/09,85.12,85.53,1053,2724
17/2/09,85.12,85.53,1053,2724
18/2/09,85.12,85.53,1053,2724
19/2/09,85.12,85.53,1053,2724
20/2/09,85.12,85.53,1053,2724
21/2/09,85.12,85.53,1053,2724
22/2/09,85.12,85.53,1053,2724
23/2/09,85.12,85.53,1053,2724
24/2/09,85.12,85.53,1053,2724
25/2/09,85.12,85.53,1053,2724
26/2/09,85.12,85.53,1053,2724
27/2/09,85.12,85.53,1053,2724
28/2/09,85.12,85.53,1053,2724
1/3/09,84.96,85.67,1071,2733
2/3/09,84.96,85.67,1071,2733
3/3/09,84.96,85.67,1071,2733
4/3/09,84.96,85.67,1071,2733
5/3/09,84.96,85.67,1071,2733
6/3/09,84.96,85.67,1071,2733
7/3/09,84.96,85.67,1071,2733
8/3/09,84.96,85.67,1071,2733
9/3/09,84.96,85.67,1071,2733
10/3/09,84.96,85.67,1071,2733
11/3/09,84.96,85.67,1071,2733
12/3/09,84.96,85.67,1071,2733
13/3/09,84.96,85.67,1071,2733
14/3/09,84.96,85.67,1071,2733
15/3/09,84.96,85.67,1071,2733
16/3/09,84.96,85.67,1071,2733
17/3/09,84.96,85.67,1071,2733
18/3/09,84.96,85.67,1071,2733
19/3/09,84.96,85.67,1071,2733
20/3/09,84.96,85.67,1071,2733
21/3/09,84.96,85.67,1071,2733
22/3/09,84.96,85.67,1071,2733
23/3/09,84.96,85.67,1071,2733
24/3/09,84.96,85.67,1071,2733
25/3/09,84.96,85.67,1071,2733
26/3/09,84.96,85.67,1071,2733
27/3/09,84.96,85.67,1071,2733
28/3/09,84.96,85.67,1071,2733
29/3/09,84.96,85.67,1071,2733
30/3/09,84.96,85.67,1071,2733
31/3/09,84.96,85.67,1071,2733
1/4/09,85.36,84.9,1079,2731
2/4/09,85.36,84.9,1079,2731
3/4/09,85.36,84.9,1079,2731
4/4/09,85.36,84.9,1079,2731
5/4/09,85.36,84.9,1079,2731
6/4/09,85.36,84.9,1079,2731
7/4/09,85.36,84.9,1079,2731
8/4/09,85.36,84.9,1079,2731
9/4/09,85.36,84.9,1079,2731
10/4/09,85.36,84.9,1079,2731
11/4/09,85.36,84.9,1079,2731
12/4/09,85.36,84.9,1079,2731
13/4/09,85.36,84.9,1079,2731
14/4/09,85.36,84.9,1079,2731
15/4/09,85.36,84.9,1079,2731
16/4/09,85.36,84.9,1079,2731
17/4/09,85.36,84.9,1079,2731
18/4/09,85.36,84.9,1079,2731
19/4/09,85.36,84.9,1079,2731
20/4/09,85.36,84.9,1079,2731
21/4/09,85.36,84.9,1079,2731
22/4/09,85.36,84.9,1079,2731
23/4/09,85.36,84.9,1079,2731
24/4/09,85.36,84.9,1079,2731
25/4/09,85.36,84.9,1079,2731
26/4/09,85.36,84.9,1079,2731
27/4/09,85.36,84.9,1079,2731
28/4/09,85.36,84.9,1079,2731
29/4/09,85.36,84.9,1079,2731
30/4/09,85.36,84.9,1079,2731
1/5/09,85.31,83.85,1091,2737
2/5/09,85.31,83.85,1091,2737
3/5/09,85.31,83.85,1091,2737
4/5/09,85.31,83.85,1091,2737
5/5/09,85.31,83.85,1091,2737
6/5/09,85.31,83.85,1091,2737
7/5/09,85.31,83.85,1091,2737
8/5/09,85.31,83.85,1091,2737
9/5/09,85.31,83.85,1091,2737
10/5/09,85.31,83.85,1091,2737
11/5/09,85.31,83.85,1091,2737
12/5/09,85.31,83.85,1091,2737
13/5/09,85.31,83.85,1091,2737
14/5/09,85.31,83.85,1091,2737
15/5/09,85.31,83.85,1091,2737
16/5/09,85.31,83.85,1091,2737
17/5/09,85.31,83.85,1091,2737
18/5/09,85.31,83.85,1091,2737
19/5/09,85.31,83.85,1091,2737
20/5/09,85.31,83.85,1091,2737
21/5/09,85.31,83.85,1091,2737
22/5/09,85.31,83.85,1091,2737
23/5/09,85.31,83.85,1091,2737
24/5/09,85.31,83.85,1091,2737
25/5/09,85.31,83.85,1091,2737
26/5/09,85.31,83.85,1091,2737
27/5/09,85.31,83.85,1091,2737
28/5/09,85.31,83.85,1091,2737
29/5/09,85.31,83.85,1091,2737
30/5/09,85.31,83.85,1091,2737
31/5/09,85.31,83.85,1091,2737
1/6/09,85.6,86.62,1102,2748
2/6/09,85.6,86.62,1102,2748
3/6/09,85.6,86.62,1102,2748
4/6/09,85.6,86.62,1102,2748
5/6/09,85.6,86.62,1102,2748
6/6/09,85.6,86.62,1102,2748
7/6/09,85.6,86.62,1102,2748
8/6/09,85.6,86.62,1102,2748
9/6/09,85.6,86.62,1102,2748
10/6/09,85.6,86.62,1102,2748
11/6/09,85.6,86.62,1102,2748
12/6/09,85.6,86.62,1102,2748
13/6/09,85.6,86.62,1102,2748
14/6/09,85.6,86.62,1102,2748
15/6/09,85.6,86.62,1102,2748
16/6/09,85.6,86.62,1102,2748
17/6/09,85.6,86.62,1102,2748
18/6/09,85.6,86.62,1102,2748
19/6/09,85.6,86.62,1102,2748
20/6/09,85.6,86.62,1102,2748
21/6/09,85.6,86.62,1102,2748
22/6/09,85.6,86.62,1102,2748
23/6/09,85.6,86.62,1102,2748
24/6/09,85.6,86.62,1102,2748
25/6/09,85.6,86.62,1102,2748
26/6/09,85.6,86.62,1102,2748
27/6/09,85.6,86.62,1102,2748
28/6/09,85.6,86.62,1102,2748
29/6/09,85.6,86.62,1102,2748
30/6/09,85.6,86.62,1102,2748
1/7/09,86.42,86.78,1108,2755
2/7/09,86.42,86.78,1108,2755
3/7/09,86.42,86.78,1108,2755
4/7/09,86.42,86.78,1108,2755
5/7/09,86.42,86.78,1108,2755
6/7/09,86.42,86.78,1108,2755
7/7/09,86.42,86.78,1108,2755
8/7/09,86.42,86.78,1108,2755
9/7/09,86.42,86.78,1108,2755
10/7/09,86.42,86.78,1108,2755
11/7/09,86.42,86.78,1108,2755
12/7/09,86.42,86.78,1108,2755
13/7/09,86.42,86.78,1108,2755
14/7/09,86.42,86.78,1108,2755
15/7/09,86.42,86.78,1108,2755
16/7/09,86.42,86.78,1108,2755
17/7/09,86.42,86.78,1108,2755
18/7/09,86.42,86.78,1108,2755
19/7/09,86.42,86.78,1108,2755
20/7/09,86.42,86.78,1108,2755
21/7/09,86.42,86.78,1108,2755
22/7/09,86.42,86.78,1108,2755
23/7/09,86.42,86.78,1108,2755
24/7/09,86.42,86.78,1108,2755
25/7/09,86.42,86.78,1108,2755
26/7/09,86.42,86.78,1108,2755
27/7/09,86.42,86.78,1108,2755
28/7/09,86.42,86.78,1108,2755
29/7/09,86.42,86.78,1108,2755
30/7/09,86.42,86.78,1108,2755
31/7/09,86.42,86.78,1108,2755
1/8/09,86.07,85.55,1092,2764
2/8/09,86.07,85.55,1092,2764
3/8/09,86.07,85.55,1092,2764
4/8/09,86.07,85.55,1092,2764
5/8/09,86.07,85.55,1092,2764
6/8/09,86.07,85.55,1092,2764
7/8/09,86.07,85.55,1092,2764
8/8/09,86.07,85.55,1092,2764
9/8/09,86.07,85.55,1092,2764
10/8/09,86.07,85.55,1092,2764
11/8/09,86.07,85.55,1092,2764
12/8/09,86.07,85.55,1092,2764
13/8/09,86.07,85.55,1092,2764
14/8/09,86.07,85.55,1092,2764
15/8/09,86.07,85.55,1092,2764
16/8/09,86.07,85.55,1092,2764
17/8/09,86.07,85.55,1092,2764
18/8/09,86.07,85.55,1092,2764
19/8/09,86.07,85.55,1092,2764
20/8/09,86.07,85.55,1092,2764
21/8/09,86.07,85.55,1092,2764
22/8/09,86.07,85.55,1092,2764
23/8/09,86.07,85.55,1092,2764
24/8/09,86.07,85.55,1092,2764
25/8/09,86.07,85.55,1092,2764
26/8/09,86.07,85.55,1092,2764
27/8/09,86.07,85.55,1092,2764
28/8/09,86.07,85.55,1092,2764
29/8/09,86.07,85.55,1092,2764
30/8/09,86.07,85.55,1092,2764
31/8/09,86.07,85.55,1092,2764
1/9/09,86.5,86.58,1105,2768
2/9/09,86.5,86.58,1105,2768
3/9/09,86.5,86.58,1105,2768
4/9/09,86.5,86.58,1105,2768
5/9/09,86.5,86.58,1105,2768
6/9/09,86.5,86.58,1105,2768
7/9/09,86.5,86.58,1105,2768
8/9/09,86.5,86.58,1105,2768
9/9/09,86.5,86.58,1105,2768
10/9/09,86.5,86.58,1105,2768
11/9/09,86.5,86.58,1105,2768
12/9/09,86.5,86.58,1105,2768
13/9/09,86.5,86.58,1105,2768
14/9/09,86.5,86.58,1105,2768
15/9/09,86.5,86.58,1105,2768
16/9/09,86.5,86.58,1105,2768
17/9/09,86.5,86.58,1105,2768
18/9/09,86.5,86.58,1105,2768
19/9/09,86.5,86.58,1105,2768
20/9/09,86.5,86.58,1105,2768
21/9/09,86.5,86.58,1105,2768
22/9/09,86.5,86.58,1105,2768
23/9/09,86.5,86.58,1105,2768
24/9/09,86.5,86.58,1105,2768
25/9/09,86.5,86.58,1105,2768
26/9/09,86.5,86.58,1105,2768
27/9/09,86.5,86.58,1105,2768
28/9/09,86.5,86.58,1105,2768
29/9/09,86.5,86.58,1105,2768
30/9/09,86.5,86.58,1105,2768
1/10/09,86.94,86.75,1082,2719
2/10/09,86.94,86.75,1082,2719
3/10/09,86.94,86.75,1082,2719
4/10/09,86.94,86.75,1082,2719
5/10/09,86.94,86.75,1082,2719
6/10/09,86.94,86.75,1082,2719
7/10/09,86.94,86.75,1082,2719
8/10/09,86.94,86.75,1082,2719
9/10/09,86.94,86.75,1082,2719
10/10/09,86.94,86.75,1082,2719
11/10/09,86.94,86.75,1082,2719
12/10/09,86.94,86.75,1082,2719
13/10/09,86.94,86.75,1082,2719
14/10/09,86.94,86.75,1082,2719
15/10/09,86.94,86.75,1082,2719
16/10/09,86.94,86.75,1082,2719
17/10/09,86.94,86.75,1082,2719
18/10/09,86.94,86.75,1082,2719
19/10/09,86.94,86.75,1082,2719
20/10/09,86.94,86.75,1082,2719
21/10/09,86.94,86.75,1082,2719
22/10/09,86.94,86.75,1082,2719
23/10/09,86.94,86.75,1082,2719
24/10/09,86.94,86.75,1082,2719
25/10/09,86.94,86.75,1082,2719
26/10/09,86.94,86.75,1082,2719
27/10/09,86.94,86.75,1082,2719
28/10/09,86.94,86.75,1082,2719
29/10/09,86.94,86.75,1082,2719
30/10/09,86.94,86.75,1082,2719
31/10/09,86.94,86.75,1082,2719
1/11/09,87.07,85.4,1070,2728
2/11/09,87.07,85.4,1070,2728
3/11/09,87.07,85.4,1070,2728
4/11/09,87.07,85.4,1070,2728
5/11/09,87.07,85.4,1070,2728
6/11/09,87.07,85.4,1070,2728
7/11/09,87.07,85.4,1070,2728
8/11/09,87.07,85.4,1070,2728
9/11/09,87.07,85.4,1070,2728
10/11/09,87.07,85.4,1070,2728
11/11/09,87.07,85.4,1070,2728
12/11/09,87.07,85.4,1070,2728
13/11/09,87.07,85.4,1070,2728
14/11/09,87.07,85.4,1070,2728
15/11/09,87.07,85.4,1070,2728
16/11/09,87.07,85.4,1070,2728
17/11/09,87.07,85.4,1070,2728
18/11/09,87.07,85.4,1070,2728
19/11/09,87.07,85.4,1070,2728
20/11/09,87.07,85.4,1070,2728
21/11/09,87.07,85.4,1070,2728
22/11/09,87.07,85.4,1070,2728
23/11/09,87.07,85.4,1070,2728
24/11/09,87.07,85.4,1070,2728
25/11/09,87.07,85.4,1070,2728
26/11/09,87.07,85.4,1070,2728
27/11/09,87.07,85.4,1070,2728
28/11/09,87.07,85.4,1070,2728
29/11/09,87.07,85.4,1070,2728
30/11/09,87.07,85.4,1070,2728
1/12/09,86.6,88.55,1032,2647
2/12/09,86.6,88.55,1032,2647
3/12/09,86.6,88.55,1032,2647
4/12/09,86.6,88.55,1032,2647
5/12/09,86.6,88.55,1032,2647
6/12/09,86.6,88.55,1032,2647
7/12/09,86.6,88.55,1032,2647
8/12/09,86.6,88.55,1032,2647
9/12/09,86.6,88.55,1032,2647
10/12/09,86.6,88.55,1032,2647
11/12/09,86.6,88.55,1032,2647
12/12/09,86.6,88.55,1032,2647
13/12/09,86.6,88.55,1032,2647
14/12/09,86.6,88.55,1032,2647
15/12/09,86.6,88.55,1032,2647
16/12/09,86.6,88.55,1032,2647
17/12/09,86.6,88.55,1032,2647
18/12/09,86.6,88.55,1032,2647
19/12/09,86.6,88.55,1032,2647
20/12/09,86.6,88.55,1032,2647
21/12/09,86.6,88.55,1032,2647
22/12/09,86.6,88.55,1032,2647
23/12/09,86.6,88.55,1032,2647
24/12/09,86.6,88.55,1032,2647
25/12/09,86.6,88.55,1032,2647
26/12/09,86.6,88.55,1032,2647
27/12/09,86.6,88.55,1032,2647
28/12/09,86.6,88.55,1032,2647
29/12/09,86.6,88.55,1032,2647
30/12/09,86.6,88.55,1032,2647
31/12/09,86.6,88.55,1032,2647
1/1/10,86.95,84.07,1038,2701
2/1/10,86.95,84.07,1038,2701
3/1/10,86.95,84.07,1038,2701
4/1/10,86.95,84.07,1038,2701
5/1/10,86.95,84.07,1038,2701
6/1/10,86.95,84.07,1038,2701
7/1/10,86.95,84.07,1038,2701
8/1/10,86.95,84.07,1038,2701
9/1/10,86.95,84.07,1038,2701
10/1/10,86.95,84.07,1038,2701
11/1/10,86.95,84.07,1038,2701
12/1/10,86.95,84.07,1038,2701
13/1/10,86.95,84.07,1038,2701
14/1/10,86.95,84.07,1038,2701
15/1/10,86.95,84.07,1038,2701
16/1/10,86.95,84.07,1038,2701
17/1/10,86.95,84.07,1038,2701
18/1/10,86.95,84.07,1038,2701
19/1/10,86.95,84.07,1038,2701
20/1/10,86.95,84.07,1038,2701
21/1/10,86.95,84.07,1038,2701
22/1/10,86.95,84.07,1038,2701
23/1/10,86.95,84.07,1038,2701
24/1/10,86.95,84.07,1038,2701
25/1/10,86.95,84.07,1038,2701
26/1/10,86.95,84.07,1038,2701
27/1/10,86.95,84.07,1038,2701
28/1/10,86.95,84.07,1038,2701
29/1/10,86.95,84.07,1038,2701
30/1/10,86.95,84.07,1038,2701
31/1/10,86.95,84.07,1038,2701
1/2/10,87.57,88.87,1036,2685
2/2/10,87.57,88.87,1036,2685
3/2/10,87.57,88.87,1036,2685
4/2/10,87.57,88.87,1036,2685
5/2/10,87.57,88.87,1036,2685
6/2/10,87.57,88.87,1036,2685
7/2/10,87.57,88.87,1036,2685
8/2/10,87.57,88.87,1036,2685
9/2/10,87.57,88.87,1036,2685
10/2/10,87.57,88.87,1036,2685
11/2/10,87.57,88.87,1036,2685
12/2/10,87.57,88.87,1036,2685
13/2/10,87.57,88.87,1036,2685
14/2/10,87.57,88.87,1036,2685
15/2/10,87.57,88.87,1036,2685
16/2/10,87.57,88.87,1036,2685
17/2/10,87.57,88.87,1036,2685
18/2/10,87.57,88.87,1036,2685
19/2/10,87.57,88.87,1036,2685
20/2/10,87.57,88.87,1036,2685
21/2/10,87.57,88.87,1036,2685
22/2/10,87.57,88.87,1036,2685
23/2/10,87.57,88.87,1036,2685
24/2/10,87.57,88.87,1036,2685
25/2/10,87.57,88.87,1036,2685
26/2/10,87.57,88.87,1036,2685
27/2/10,87.57,88.87,1036,2685
28/2/10,87.57,88.87,1036,2685
1/3/10,87.94,88.52,1039,2667
2/3/10,87.94,88.52,1039,2667
3/3/10,87.94,88.52,1039,2667
4/3/10,87.94,88.52,1039,2667
5/3/10,87.94,88.52,1039,2667
6/3/10,87.94,88.52,1039,2667
7/3/10,87.94,88.52,1039,2667
8/3/10,87.94,88.52,1039,2667
9/3/10,87.94,88.52,1039,2667
10/3/10,87.94,88.52,1039,2667
11/3/10,87.94,88.52,1039,2667
12/3/10,87.94,88.52,1039,2667
13/3/10,87.94,88.52,1039,2667
14/3/10,87.94,88.52,1039,2667
15/3/10,87.94,88.52,1039,2667
16/3/10,87.94,88.52,1039,2667
17/3/10,87.94,88.52,1039,2667
18/3/10,87.94,88.52,1039,2667
19/3/10,87.94,88.52,1039,2667
20/3/10,87.94,88.52,1039,2667
21/3/10,87.94,88.52,1039,2667
22/3/10,87.94,88.52,1039,2667
23/3/10,87.94,88.52,1039,2667
24/3/10,87.94,88.52,1039,2667
25/3/10,87.94,88.52,1039,2667
26/3/10,87.94,88.52,1039,2667
27/3/10,87.94,88.52,1039,2667
28/3/10,87.94,88.52,1039,2667
29/3/10,87.94,88.52,1039,2667
30/3/10,87.94,88.52,1039,2667
31/3/10,87.94,88.52,1039,2667
1/4/10,88.24,87.59,1062,2713
2/4/10,88.24,87.59,1062,2713
3/4/10,88.24,87.59,1062,2713
4/4/10,88.24,87.59,1062,2713
5/4/10,88.24,87.59,1062,2713
6/4/10,88.24,87.59,1062,2713
7/4/10,88.24,87.59,1062,2713
8/4/10,88.24,87.59,1062,2713
9/4/10,88.24,87.59,1062,2713
10/4/10,88.24,87.59,1062,2713
11/4/10,88.24,87.59,1062,2713
12/4/10,88.24,87.59,1062,2713
13/4/10,88.24,87.59,1062,2713
14/4/10,88.24,87.59,1062,2713
15/4/10,88.24,87.59,1062,2713
16/4/10,88.24,87.59,1062,2713
17/4/10,88.24,87.59,1062,2713
18/4/10,88.24,87.59,1062,2713
19/4/10,88.24,87.59,1062,2713
20/4/10,88.24,87.59,1062,2713
21/4/10,88.24,87.59,1062,2713
22/4/10,88.24,87.59,1062,2713
23/4/10,88.24,87.59,1062,2713
24/4/10,88.24,87.59,1062,2713
25/4/10,88.24,87.59,1062,2713
26/4/10,88.24,87.59,1062,2713
27/4/10,88.24,87.59,1062,2713
28/4/10,88.24,87.59,1062,2713
29/4/10,88.24,87.59,1062,2713
30/4/10,88.24,87.59,1062,2713
1/5/10,88.65,86,1083,2743
2/5/10,88.65,86,1083,2743
3/5/10,88.65,86,1083,2743
4/5/10,88.65,86,1083,2743
5/5/10,88.65,86,1083,2743
6/5/10,88.65,86,1083,2743
7/5/10,88.65,86,1083,2743
8/5/10,88.65,86,1083,2743
9/5/10,88.65,86,1083,2743
10/5/10,88.65,86,1083,2743
11/5/10,88.65,86,1083,2743
12/5/10,88.65,86,1083,2743
13/5/10,88.65,86,1083,2743
14/5/10,88.65,86,1083,2743
15/5/10,88.65,86,1083,2743
16/5/10,88.65,86,1083,2743
17/5/10,88.65,86,1083,2743
18/5/10,88.65,86,1083,2743
19/5/10,88.65,86,1083,2743
20/5/10,88.65,86,1083,2743
21/5/10,88.65,86,1083,2743
22/5/10,88.65,86,1083,2743
23/5/10,88.65,86,1083,2743
24/5/10,88.65,86,1083,2743
25/5/10,88.65,86,1083,2743
26/5/10,88.65,86,1083,2743
27/5/10,88.65,86,1083,2743
28/5/10,88.65,86,1083,2743
29/5/10,88.65,86,1083,2743
30/5/10,88.65,86,1083,2743
31/5/10,88.65,86,1083,2743
1/6/10,88.78,90.26,1094,2748
2/6/10,88.78,90.26,1094,2748
3/6/10,88.78,90.26,1094,2748
4/6/10,88.78,90.26,1094,2748
5/6/10,88.78,90.26,1094,2748
6/6/10,88.78,90.26,1094,2748
7/6/10,88.78,90.26,1094,2748
8/6/10,88.78,90.26,1094,2748
9/6/10,88.78,90.26,1094,2748
10/6/10,88.78,90.26,1094,2748
11/6/10,88.78,90.26,1094,2748
12/6/10,88.78,90.26,1094,2748
13/6/10,88.78,90.26,1094,2748
14/6/10,88.78,90.26,1094,2748
15/6/10,88.78,90.26,1094,2748
16/6/10,88.78,90.26,1094,2748
17/6/10,88.78,90.26,1094,2748
18/6/10,88.78,90.26,1094,2748
19/6/10,88.78,90.26,1094,2748
20/6/10,88.78,90.26,1094,2748
21/6/10,88.78,90.26,1094,2748
22/6/10,88.78,90.26,1094,2748
23/6/10,88.78,90.26,1094,2748
24/6/10,88.78,90.26,1094,2748
25/6/10,88.78,90.26,1094,2748
26/6/10,88.78,90.26,1094,2748
27/6/10,88.78,90.26,1094,2748
28/6/10,88.78,90.26,1094,2748
29/6/10,88.78,90.26,1094,2748
30/6/10,88.78,90.26,1094,2748
1/7/10,89.04,88.23,1107,2755
2/7/10,89.04,88.23,1107,2755
3/7/10,89.04,88.23,1107,2755
4/7/10,89.04,88.23,1107,2755
5/7/10,89.04,88.23,1107,2755
6/7/10,89.04,88.23,1107,2755
7/7/10,89.04,88.23,1107,2755
8/7/10,89.04,88.23,1107,2755
9/7/10,89.04,88.23,1107,2755
10/7/10,89.04,88.23,1107,2755
11/7/10,89.04,88.23,1107,2755
12/7/10,89.04,88.23,1107,2755
13/7/10,89.04,88.23,1107,2755
14/7/10,89.04,88.23,1107,2755
15/7/10,89.04,88.23,1107,2755
16/7/10,89.04,88.23,1107,2755
17/7/10,89.04,88.23,1107,2755
18/7/10,89.04,88.23,1107,2755
19/7/10,89.04,88.23,1107,2755
20/7/10,89.04,88.23,1107,2755
21/7/10,89.04,88.23,1107,2755
22/7/10,89.04,88.23,1107,2755
23/7/10,89.04,88.23,1107,2755
24/7/10,89.04,88.23,1107,2755
25/7/10,89.04,88.23,1107,2755
26/7/10,89.04,88.23,1107,2755
27/7/10,89.04,88.23,1107,2755
28/7/10,89.04,88.23,1107,2755
29/7/10,89.04,88.23,1107,2755
30/7/10,89.04,88.23,1107,2755
31/7/10,89.04,88.23,1107,2755
1/8/10,88.95,89.52,1114,2789
2/8/10,88.95,89.52,1114,2789
3/8/10,88.95,89.52,1114,2789
4/8/10,88.95,89.52,1114,2789
5/8/10,88.95,89.52,1114,2789
6/8/10,88.95,89.52,1114,2789
7/8/10,88.95,89.52,1114,2789
8/8/10,88.95,89.52,1114,2789
9/8/10,88.95,89.52,1114,2789
10/8/10,88.95,89.52,1114,2789
11/8/10,88.95,89.52,1114,2789
12/8/10,88.95,89.52,1114,2789
13/8/10,88.95,89.52,1114,2789
14/8/10,88.95,89.52,1114,2789
15/8/10,88.95,89.52,1114,2789
16/8/10,88.95,89.52,1114,2789
17/8/10,88.95,89.52,1114,2789
18/8/10,88.95,89.52,1114,2789
19/8/10,88.95,89.52,1114,2789
20/8/10,88.95,89.52,1114,2789
21/8/10,88.95,89.52,1114,2789
22/8/10,88.95,89.52,1114,2789
23/8/10,88.95,89.52,1114,2789
24/8/10,88.95,89.52,1114,2789
25/8/10,88.95,89.52,1114,2789
26/8/10,88.95,89.52,1114,2789
27/8/10,88.95,89.52,1114,2789
28/8/10,88.95,89.52,1114,2789
29/8/10,88.95,89.52,1114,2789
30/8/10,88.95,89.52,1114,2789
31/8/10,88.95,89.52,1114,2789
1/9/10,89.11,90.75,1113,2735
2/9/10,89.11,90.75,1113,2735
3/9/10,89.11,90.75,1113,2735
4/9/10,89.11,90.75,1113,2735
5/9/10,89.11,90.75,1113,2735
6/9/10,89.11,90.75,1113,2735
7/9/10,89.11,90.75,1113,2735
8/9/10,89.11,90.75,1113,2735
9/9/10,89.11,90.75,1113,2735
10/9/10,89.11,90.75,1113,2735
11/9/10,89.11,90.75,1113,2735
12/9/10,89.11,90.75,1113,2735
13/9/10,89.11,90.75,1113,2735
14/9/10,89.11,90.75,1113,2735
15/9/10,89.11,90.75,1113,2735
16/9/10,89.11,90.75,1113,2735
17/9/10,89.11,90.75,1113,2735
18/9/10,89.11,90.75,1113,2735
19/9/10,89.11,90.75,1113,2735
20/9/10,89.11,90.75,1113,2735
21/9/10,89.11,90.75,1113,2735
22/9/10,89.11,90.75,1113,2735
23/9/10,89.11,90.75,1113,2735
24/9/10,89.11,90.75,1113,2735
25/9/10,89.11,90.75,1113,2735
26/9/10,89.11,90.75,1113,2735
27/9/10,89.11,90.75,1113,2735
28/9/10,89.11,90.75,1113,2735
29/9/10,89.11,90.75,1113,2735
30/9/10,89.11,90.75,1113,2735
1/10/10,88.89,88.15,1099,2751
2/10/10,88.89,88.15,1099,2751
3/10/10,88.89,88.15,1099,2751
4/10/10,88.89,88.15,1099,2751
5/10/10,88.89,88.15,1099,2751
6/10/10,88.89,88.15,1099,2751
7/10/10,88.89,88.15,1099,2751
8/10/10,88.89,88.15,1099,2751
9/10/10,88.89,88.15,1099,2751
10/10/10,88.89,88.15,1099,2751
11/10/10,88.89,88.15,1099,2751
12/10/10,88.89,88.15,1099,2751
13/10/10,88.89,88.15,1099,2751
14/10/10,88.89,88.15,1099,2751
15/10/10,88.89,88.15,1099,2751
16/10/10,88.89,88.15,1099,2751
17/10/10,88.89,88.15,1099,2751
18/10/10,88.89,88.15,1099,2751
19/10/10,88.89,88.15,1099,2751
20/10/10,88.89,88.15,1099,2751
21/10/10,88.89,88.15,1099,2751
22/10/10,88.89,88.15,1099,2751
23/10/10,88.89,88.15,1099,2751
24/10/10,88.89,88.15,1099,2751
25/10/10,88.89,88.15,1099,2751
26/10/10,88.89,88.15,1099,2751
27/10/10,88.89,88.15,1099,2751
28/10/10,88.89,88.15,1099,2751
29/10/10,88.89,88.15,1099,2751
30/10/10,88.89,88.15,1099,2751
31/10/10,88.89,88.15,1099,2751
1/11/10,89.36,90.46,1079,2724
2/11/10,89.36,90.46,1079,2724
3/11/10,89.36,90.46,1079,2724
4/11/10,89.36,90.46,1079,2724
5/11/10,89.36,90.46,1079,2724
6/11/10,89.36,90.46,1079,2724
7/11/10,89.36,90.46,1079,2724
8/11/10,89.36,90.46,1079,2724
9/11/10,89.36,90.46,1079,2724
10/11/10,89.36,90.46,1079,2724
11/11/10,89.36,90.46,1079,2724
12/11/10,89.36,90.46,1079,2724
13/11/10,89.36,90.46,1079,2724
14/11/10,89.36,90.46,1079,2724
15/11/10,89.36,90.46,1079,2724
16/11/10,89.36,90.46,1079,2724
17/11/10,89.36,90.46,1079,2724
18/11/10,89.36,90.46,1079,2724
19/11/10,89.36,90.46,1079,2724
20/11/10,89.36,90.46,1079,2724
21/11/10,89.36,90.46,1079,2724
22/11/10,89.36,90.46,1079,2724
23/11/10,89.36,90.46,1079,2724
24/11/10,89.36,90.46,1079,2724
25/11/10,89.36,90.46,1079,2724
26/11/10,89.36,90.46,1079,2724
27/11/10,89.36,90.46,1079,2724
28/11/10,89.36,90.46,1079,2724
29/11/10,89.36,90.46,1079,2724
30/11/10,89.36,90.46,1079,2724
1/12/10,89.22,92.05,1045,2662
2/12/10,89.22,92.05,1045,2662
