Title,Summary,Date
"ASX ComNews (Text version of ASX Company Announcements), 19 August 2008, 35819 words, (English)",Target’s Statement by Origin ...,Q3
"Tex Energy Report, 13 August 2008, 602 words, (English)","By that time of underlying upward trend, crude oil price had updated record high with enhanced buying interest induced by comparatively low price of crude oil at the settlement in US dollar which was caused by depreciation of US dollar in the wake of decline...",Q3
"Regulatory News Service, 2:00, 22 August 2008, 7531 words, (English)",... of the crude oil price for the next 28 years; - timing of the capital expenditure spend; - crude oil production profile for the next 28 years; - cost estimates for capital and non-capital expenditure and production costs; - availability of rigs; and - flow...,Q3
"Organisation of Asia-Pacific News Agencies, 8:49, 15 August 2008, 364 words, (English)","The government proposes the assumption of Indonesia's crude oil price level for 2009 at US$100 per barrel. This price is still within the price range approved by the DPR, namely between US$95-$120 per barrel, the president said in his State-of-the-Nation ...",Q3
"Bisnis Indonesia, 5 July 2008, 730 words, (English)","The soaring global crude oil price affected the international airline companies. The report of the International Air Transport Association (IATA) shows that 24 airlines bankrupted and categorized into file bankruptcy law, said Secretary General of the Indonesia...",Q3
"Financial Times (FT.Com), 21 August 2008, 617 words, By Michael Mackenzie in New York and Chris Flood in London, (English)","...cent before takeover speculation helped it end the day with a loss of 1.2 per cent. The S&P 500 rose 0.2 per cent. The benchmark US crude oil price leapt as much as $6.48 to a session high of $122.04 - up 7.3 per cent from its close last Friday of $111.34, ...",Q3
"Dow Jones Capital Markets Report, 5:04, 17 July 2008, 915 words, By Axel Rudolph, MSTA, (English)","LONDON (Dow Jones)--The drop in the crude oil price over the last few days is probably the first leg of a significant correction lower, with a double top having formed over the past few weeks.",Q3
"Dow Jones Institutional News, 6:30, 6 August 2008, 16371 words, (English)","...2009 as part of its on going price risk management program. NuVista has also hedged crude oil prices as part of its ongoing crude oil price risk management program. Subsequent to entering into these price risk management contracts, natural gas and crude oil...",Q3
"Bisnis Indonesia, 27 September 2008, 412 words, (English)","JAKARTA: The government hints it will not lower subsidized fuel prices this year, despite the fact global crude oil price is in a declining trend. This is in contrast with Malaysia and Vietnam that have already lowered their fuel prices.",Q3
"Bisnis Indonesia, 12 August 2008, 475 words, (English)",JAKARTA: The National Development Planning Agency (Bappenas) reveals there is a possibility that Indonesia will fix subsidized fuel prices based on global crude oil price movement.,Q3
"Bisnis Indonesia, 1 July 2008, 563 words, (English)","JAKARTA: The government states it will not propose the second Revised State Budget Draft, despite the fact the state budget has been getting pressures from the global crude oil price, which has soared to more than US$140 per barrel.",Q3
"BRW, 21 August 2008, 712 words, Anthony Sibillin, Report: Anthony Sibillin, (English)","The answer to the first question is, probably, although analysts expect the crude oil price to jump around over the next 12 to 18 months.",Q3
"EUR-Lex, 3 July 2008, 7361 words, (English)","Consumer fuel prices have been increasing sharply in the EU following the crude oil price trend. Although the percentage increase is smaller for consumer prices due to the share of taxation, average consumer prices in EU-27 have increased for petrol (Euro-super...",Q3
"Dow Jones Institutional News, 9:08, 11 August 2008, 21871 words, (English)","CALGARY, Aug. 11 /CNW/ - Crescent Point Energy Trust, (""Crescent Point"" or the ""Trust"") (TSX: CPG.UN), is pleased to announce its operating and financial results for the second quarter and six months ended June 30, 2008. << ...",Q3
"Baltic Business Daily, 8 July 2008, 486 words, (English)","Natural gas price is pegged to the crude oil price (with the sulphur content of 1 pct) on the oil product exchange FOB ARA. As the crude oil price changes, the correspondence group of the natural gas price are changed.",Q3
"Assam Tribune, 5 August 2008, 1528 words, (English)",...its findings has projected a very grim scenario for the inflation battered poor and developing countries of the world. The present crude oil price of US $ 146 a barrel is unlikely to abate nor the shortage of food articles. Therefore the countries who are dependent...,Q3
"Bisnis Indonesia, 25 August 2008, 435 words, (English)","JAKARTA: Market players are keeping a watchful eye on the progress of Russian conflict in Georgia border area, which last week upped crude oil price to US$121.18 per barrel.",Q3
"PR Newswire Asia, 6:30, 23 September 2008, 1313 words, (English)","...during times of financial crisis there will be some short-term investment in the crude oil market as a safe haven, the international crude oil price still may slide down to a more rational price, relaxing inflationary pressures. As one of the world's biggest...",Q3
"Petroleum Review, 10 September 2008, 438 words, (English)","...crude prices in north-west Europe will diminish in the long term. In its latest downstream research report, entitled Does a high crude oil price cause high refining margins?, the analyst concludes that the apparent link will erode as additional upgrading capacity...",Q3
"Voxant FD (FAIR DISCLOSURE) WIRE, 8 September 2008, 10963 words, (English)",... deliver superior returns to our shareholders. So we see that we've had continued favorable market conditions. The dated average crude oil price was up 49% year on year.,Q3
"Tulsa World (MCT), 31 July 2008, 444 words, Tulsa World, Okla., (English)","Jul. 31--The monthly average crude oil price paid to Oklahoma producers topped $100 a barrel for the first time in history in April, which helped push the Oklahoma Energy Index higher.",Q3
"ASX ComNews (Text version of ASX Company Announcements), 26 September 2008, 3161 words, (English)","( ) * + (, - ! "" # ...",Q3
"LKBN ANTARA, 15 August 2008, 364 words, (English)","The government proposes the assumption of Indonesia's crude oil price level for 2009 at US$100 per barrel. This price is still within the price range approved by the DPR, namely between US$95-$120 per barrel, the president said in his State-of-the-Nation ...",Q3
"Xinhua's China Economic Information Service, 26 August 2008, 415 words, (English)","BEIJING, Aug. 26 (Xinhua) – The adjustment of China's product oil prices will lose momentum if crude oil price stays low at 110-120 US dollars a barrel for a while and product oil is in sufficient supply, insiders believed.",Q3
"Bisnis Indonesia, 8 September 2008, 430 words, (English)","JAKARTA: Declining global crude oil price to US$100 per barrel this week will determine the Composite Stock Index on the Indonesia Stock Exchange (BEI). If oil price is corrected to less than US$100, the index will drop to below 2,000.",Q3
"ASX ComNews (Text version of ASX Company Announcements), 25 August 2008, 9973 words, (English)","...oil price derivatives were settled, resulting in a cash outflow of US$21.5 million. As a result of the strengthening of the Brent crude oil price, as at 30 June 2008, the mark-to-market position of ROC’s remaining oil price hedge book was a US$176.4 million...",Q3
"Regulatory News Service, 3:36, 14 August 2008, 11166 words, (English)","TIDMHINA RNS Number : 3134B INA-Industrija Nafte, d.d 14 August 2008 ? INA Group (ZSE: INA - R-A; LSE: HINA; homepage: www.ina.hr), announced its results for H1 2008 today. This report contains consolidated financial ...",Q3
"Xinhua Business Weekly, 8 September 2008, 866 words, Xinhua News Agency, (English)","BEIJING -- An overnight fall in the crude oil price on the New York Mercantile Exchange (NYME) is good news for China's economic development and its industries, market analysts said.",Q3
"Bisnis Indonesia, 14 August 2008, 552 words, (English)","The government and the House are preparing a mechanism to determine subsidized fuel prices based on global crude oil price movement. However, the government would not release its control over subsidized fuel prices entirely.",Q3
"Bisnis Indonesia, 18 September 2008, 512 words, (English)",The crude oil price for the October delivery rose US$3.75 or 3.9 percent into US$94.72 per barrel in the after hour trade in the New York Mercantile Exchange. The oil price at 11.24 trade Singapore local time hit US$94.05 per barrel.,Q3
"Bisnis Indonesia, 31 July 2008, 402 words, (English)",The crude oil price is estimated to drop to US$70 per barrel-US$80 per barrel. We make this estimation based on the evaluation of the previous crude oil price movement.,Q3
"ASX ComNews (Text version of ASX Company Announcements), 7 August 2008, 3211 words, (English)","7 August 2008 The Manager, Companies Australian Securities Exchange SUPPLEMENTARY BIDDER'S STATEMENT Further to the announcement released by Roc ...",Q3
"The Edge Financial Daily, 18 September 2008, 757 words, --, (English)","It forecasted MAS’ earnings to grow by a significant 46% to RM473 million in FY09. However, stripping out the effect of a lower crude oil price assumption — US$95 in FY09F versus US$100 in FY08F — earnings would largely be flat.",Q3
"Bisnis Indonesia, 28 July 2008, 415 words, (English)","Last week, global crude oil price in York hit US$126.22 per barrel, down by 4.4%. Compared with the record price of US$147.27 on July 11, the global crude oil price had dropped by 14%.",Q3
"Bisnis Indonesia, 12 August 2008, 468 words, (English)",JAKARTA: The prices of plastic raw materials of polyethylene (PE) and polypropylene (PP) are likely not to reach their economic scales this year despite the fact global crude oil price in August has dropped to US$115 per barrel.,Q3
"New Zealand Herald, 14 September 2008, 630 words, (English)",``The crude oil price isn't the only factor. The only thing stopping the pump price being lower today is the exchange rate. In April it was 78.5c to the US dollar - now it is 65.25. That's a huge difference.'',Q3
"The Nation, 2 July 2008, 765 words, Javed Mahmood, (English)",... a barrel which was raised to 50.64 dollars in 2005. In 2006 this price was further increased to 61.21 dollars while the average crude oil price in 2007 was at 72 dollars. The energy sector analysts have estimated 122 dollars worth average crude oil price in...,Q3
"Targeted News Service, 23 July 2008, 754 words, (English)","A new analysis by professors at Purdue University confirms that record crude oil price is the single largest factor in higher corn and consumer food prices. The study, conducted for the Farm Foundation, found that a number of factors are contributing to higher...",Q3
"Platts Oilgram News, 11 August 2008, 889 words, Takeo Kumagai, Takeo Kumagai, (English)","Inpex has revised its crude oil price estimate to $119/barrel for the April-September period, from an initial forecast of $90/b, the company said. The crude oil estimate for the October-March period has been raised to $95/b from $80/b previously.",Q3
"TV Databank, 3 July 2008, 187 words, (English)",...Mizuho General Institute Economic Research Service and Kazuhiko Yano explain the prospect of the trend and the world economy of the crude oil price. The WTI crude oil price on the second exceeded 144 dollars a barrel a o'clock. It is pointed out that the influence...,Q3
"The Economic Times, 14 July 2008, 539 words, Vikas Agarwal, (English)","Further, a rally in crude oil prices cannot be ruled out in the short to medium terms. The crude oil price has gone up by 30 percent over the last quarter itself. There are many theories behind this sharp rise.",Q3
"MarketWatch, 18:52, 29 August 2008, 1499 words, Myra P. Saefong, MarketWatch, (English)","Prices have been falling in reaction to the downward move in the crude-oil price and because demand for gasoline among American motorists has been less this summer-driving season than it was one year ago, he said.",Q3
"Energy Economics, 1 September 2008, 189 words, Lean Yu; Shouyang Wang; Kin Keung Lai, (English)","...results of all IMFs are combined with an adaptive linear neural network (ALNN), to formulate an ensemble output for the original crude oil price series. For verification and testing, two main crude oil price series, West Texas Intermediate (WTI) crude oil spot...",Q3
"Inside F.E.R.C.'s Gas Market Report, 8 August 2008, 5118 words, Jessica Marron, (English)","Anadarko's hedges hit its crude oil price realizations the hardest. Coupled with both realized and unrealized hedging losses, its average realized crude oil price was just $19.32/barrel — over $100 lower than the $119.81/b realization excluding hedging — compared...",Q3
"Business Standard, 21 July 2008, 918 words, Kalpana Pathak and Nevin John, (English)",Is the volatile crude oil price putting pressure on your profit margins?,Q3
"Market News International, 14:41, 22 July 2008, 383 words, (English)","..., and it found that fundamental supply and demand factors provide the best explanation for the recent crude oil price increases. The CFTC formed the Task Force in June 2008 to evaluate developments in commodity markets, in particular investor practices and ...",Q3
"PR Newswire (U.S.), 2:53, 8 September 2008, 5479 words, (English)","...refining margins. The operating profit included net hedging losses of R2,3 billion realised for the financial year due to the average crude oil price exceeding the hedge zero cost collar cap of US$76,75/barrel as well as a R1,4 billion share-based payment expense...",Q3
"Platts Oilgram News, 3 July 2008, 408 words, Anita Nugraha, (English)","Indonesia's fuel subsidy could rise by more than 300% this year if the crude oil price does not come down from current highs of around $140/barrel, and if it tries to keep domestic prices at current levels, President Susilo Bambang Yudhoyono said July 2.",Q3
"The Australian, 2 August 2008, 1905 words, Tim Blue, (English)","Tony Brennan (DB): The fall in the crude oil price has provided some welcome news for equity markets, because it should help moderate inflation and also ease some of the pressure on incomes and spending.",Q3
"The China Post, 2 August 2008, 581 words, The China Post Staff, (English)","According to CPC spokesman Chu Shao-hua, the average international crude oil price stood at US$131.85 per barrel, rising 2.05 percent or US$2.65 from the June level of US$129.20 per barrel.",Q3
"Bisnis Indonesia, 13 August 2008, 597 words, (English)",Head of the Fiscal Policy Agency at the Department of Finance Anggito Abimanyu viewed it was always possible to revise oil price assumption since global crude oil price had been fluctuating.,Q3
"Mint, 25 August 2008, 1406 words, Nesil Staney,nesil.s@livemint.com, (English)","The logic: strong inverse correlation between Indian equities and global crude oil price is making India a good bet against falling crude oil and other commodity prices, say some of these analysts.",Q3
"All Africa, 6:32, 1 September 2008, 1039 words, by Kennedy Senelwa, (English)","Cost build-up factors include the international crude oil price, shilling-dollar exchange rate, insurance premiums, cost of finance, freight and refining, taxation, inland transport cost and profit margins.",Q3
"Dow Jones International News, 4:14, 6 August 2008, 670 words, (English)","...Wednesday, OMV said its second-quarter net profit rose 66% on the year to EUR684 million, from EUR411 million, driven by a higher crude oil price and downstream revaluation gains, which more than offset lower production and a slightly weaker refining margin...",Q3
"Bisnis Indonesia, 7 July 2008, 359 words, (English)","However, the soaring global crude oil price, potential to reach US$150 per barrel, will create negative sentiments concerning Indonesia's economic balance.",Q3
"Bisnis Indonesia, 15 September 2008, 387 words, (English)","Technically, there is a room for rebound. However, correction will still overshadow the bourse amid the high fluctuation. The market is predicted to stable, waiting for global crude oil price to stay at US$100, Ni Putu told last weekend.",Q3
"Industry Updates, 16 September 2008, 744 words, (English)","...price of crude oil,"" says Wei Weixian, an economist from the University of International Business and Economics. The international crude oil price recently tumbled below $108 a barrel from $147 per barrel in July.",Q3
"Calgary Herald, 4 July 2008, 673 words, Dan Healing, (English)","Twenty dollars ago I said I don't see much upside to the crude oil price, he said. ""At this point I still don't see much upside.""",Q3
"Bernama Daily Malaysian News, 2 August 2008, 234 words, (English)","Malaysian rubber prices are likely to continue their downward trend next week on expectations of lower crude oil price, dealers said.",Q3
"Bisnis Indonesia, 21 July 2008, 488 words, (English)","Commodity stocks represent 30% of the Indonesian bourse's market cap. Global crude oil price has been corrected to US$128.9 per barrel in the wake of a 5% decline in coal price. As a result, the IHSG dropped by 5.9% last weekend.",Q3
"PrimeNewswire, 3 July 2008, 1096 words, (English)","... cover a range of prices between $0 and $200, with an early termination trigger occurring when the benchmarked NYMEX light sweet crude oil price closes at or above $185 for three consecutive business days.",Q3
"ASX ComNews (Text version of ASX Company Announcements), 8 October 2008, 83908 words, (English)",US$ Nominal1 Unit 2008 2009 2010 2011 2012 Brent oil US$/barrel (bbl) 95 102 104 105 105 Arab Medium discount US$/bbl 7 7 7 7 7 Forecast crude oil price US$/bbl 88 95 97 98 98,Q4
"Regulatory News Service, 4:00, 11 December 2008, 17580 words, (English)","... due to a storm threat in the Gulf of Mexico also boosted prices. In the third quarter of 2008, the spread of crude oil price was significant: the price reached both its peak and bottom values since the beginning of the year. At the end of September, the crude...",Q4
"Voxant FD (FAIR DISCLOSURE) WIRE, 5 November 2008, 5808 words, (English)","...number seven. I would like to explain the benefit of using the coker unit through upgrading investment efforts. With the rise of the crude oil price, the heavy-light crude oil price gap has widened. Other factors are the increase in light-heavy product price...",Q4
"Marketwire (English), 21:55, 4 November 2008, 29396 words, (English)",...current forward strip commodity prices for the 2009 fiscal year which are approximately: AECO natural gas price of $8.00 per mcf; WTI crude oil price of US$76.40 per barrel which is equivalent to approximately $87.90 Canadian per barrel; an exchange rate of...,Q4
"Romanian Banks and Brokers Reports, 19 November 2008, 4093 words, (English)","Despite of the worsening international macroeconomic environment, Petrom reported strong 9M results, due to favorable crude oil price environment as well as to production stabilization backed by its restructuring and modernization ongoing program. Also, the...",Q4
"Business Day (South Africa), 23 December 2008, 910 words, Siseko Njobeni, (English)",The level of fuel prices in SA is dependent on the movements in the crude oil price and the US dollar/rand exchange rate. A combination of a low crude oil price and a strong exchange rate is the best-case scenario for a fuel price drop.,Q4
"All Africa, 3:44, 23 December 2008, 871 words, by Siseko Njobeni, (English)",The level of fuel prices in SA is dependent on the movements in the crude oil price and the US dollar/rand exchange rate. A combination of a low crude oil price and a strong exchange rate is the best-case scenario for a fuel price drop.,Q4
"The Handbook of World Stock, Derivative & Commodity Exchanges, 20 November 2008, 14803 words, (English)","Street address: World Financial Center, One North End Avenue, New York NY, 10282-1101, USA Telephone: +1 212 299 2000 Fax: +1 212 301 4700 Email: exchangeinfo@nymex.com",Q4
"Bisnis Indonesia, 27 October 2008, 365 words, (English)",JAKARTA: The government is committed to evaluating the possibility to lower fuel prices following a decline in global crude oil price to US$64.15 last weekend.,Q4
"Malaysian Business, 16 October 2008, 2678 words, By James S, (English)","CIMB Research calculates that based on a crude oil price forecast of US$ 90/barrel in 2009-10, the derived market price of local petrol is estimated at RM2.22/litre. Assuming that the government still provides a fuel subsidy of RM0.30/litre, pump prices will...",Q4
"Financial Times (FT.Com), 15 October 2008, 472 words, By Kevin Done, Aerospace Correspondent, (English)","The crude oil price has fallen steeply from a record level of $147 a barrel in July to around $70 on Wednesday, the lowest level since September last year. Until this week both BA and Virgin Atlantic had maintained the fuel surcharges at levels set in June.",Q4
"ASX ComNews (Text version of ASX Company Announcements), 5 November 2008, 30934 words, (English)","Source: Bloomberg, Overall, the WTI, Tapis and Brent oil benchmarks are highly correlated with each other. Whilst the Brent crude oil price has, in general, maintained a price above US$100/bbl since February 2008, reaching a high of approximately US$145/bbl...",Q4
"Bisnis Indonesia, 20 November 2008, 750 words, (English)","JAKARTA: Fuel prices for 2009 will be fixed. Despite a surge in global crude oil price, the government guarantees premium and diesel fuel prices will not surpass the current highest prices of IDR6,000 and IDR5,500 per liter, respectively.",Q4
"Mediafax News Brief Service, 6 November 2008, 310 words, (English)","For the fourth quarter of the year, Petrom estimates a higher volatility of crude oil price, refining margins and EUR/USD exchange rate.",Q4
"ASX ComNews (Text version of ASX Company Announcements), 24 October 2008, 48426 words, (English)",BEACH PETROLEUM LIMITED ANNUAL REPORT 2008 E x p l o r a t i o n a n d P r o d u ...,Q4
"PR Newswire (U.S.), 6:00, 5 November 2008, 6372 words, (English)",...quarterly Adjusted EBITDA performance for the third quarter and that we are successfully managing through this period of unprecedented crude oil price volatility. In order to continue to achieve improved results from operations to further enhance liquidity ...,Q4
"All Africa, 2:03, 27 November 2008, 1517 words, by Ayodele Aminu and Sufuyan Ojeifo in Abuja, (English)","A top Presidency official confirmed the new development to THISDAY, insisting that government would not readjust its crude oil price benchmark of $45 any longer, having already cut it from the initial $62.50 proposal.",Q4
"All Africa, 4:37, 25 November 2008, 499 words, by Siseko Njobeni, (English)","By ""closing off"" the hedge, Sasol would realise a profit as the crude oil price has fallen below its hedge's ""floor"" of $90 a barrel. In August, Sasol entered into a hedge with a ""cap"" of $228 a barrel and a ""floor"" of $90.",Q4
"Business Wire Regulatory Disclosure, 10:43, 4 December 2008, 31835 words, (English)","...introduced changes to the Hydrocarbons Law, whereby as from that date the Government’s interest in the extraordinary revenues from crude oil price was increased to 99%, reducing the oil companies’ interest to 1%.",Q4
"Bisnis Indonesia, 28 October 2008, 520 words, (English)",Governor of the Organization of Petroleum Exporting Countries (OPEC) for Indonesia Maizar Rahman predicted global crude oil price would stay long enough at US$60 per barrel.,Q4
"All Africa, 7:52, 29 October 2008, 347 words, by Siseko Njobeni, (English)","A petrol price decrease of at least 35c/l is expected thanks to the falling international crude oil price, economists said.",Q4
"All Africa, 6:45, 4 November 2008, 816 words, by Ifeanyi Izeze, (English)","Crude oil price of Nigeria 's premium grade- the Bonny Light was $38 per barrel in September 2000. In May 2006 it skyrocketed to $80 per barrel spiked by the insatiable demand from the Asian economies, particularly China .",Q4
"Bisnis Indonesia, 12 November 2008, 299 words, (English)","JAKARTA: AirAsia starts from today eliminates fuel surcharge in all of its flights, including flights to Indonesia, following a decline in global crude oil price.",Q4
"Al-Bawaba News, 22 November 2008, 2227 words, (English)","... average prices for the next year to settle in the range of US$70.0 to US$76.8 per barrel, showing 71.8% increase in the current crude oil price of US$47.7per barrel on 13th November 2008. However, the expected average prices for 2009 are 23.8% lower than the...",Q4
"Financial Times (FT.Com), 17 December 2008, 572 words, By Kevin Done, Aerospace Correspondent, (English)",The crude oil price surged to a peak of $147 a barrel in July threatening the survival of many carriers but has since more than halved falling to a four-year low of $40.50 earlier this month. Crude oil was trading on Wednesday close to $40 a barrel in New York...,Q4
"APS Review Oil Market Trends, 22 December 2008, 4304 words, (English)","...Gordon Brown and attended by ministers from 27 states, Saudi Petroleum & Mineral Resources Minister 'Ali al-Na'imi on Dec. 19 said a crude oil price of $75/barrel was fair and would stimulate the investment in conventional oil and alternatives needed to meet...",Q4
"Financial Times (FT.Com), 3 November 2008, 818 words, By Kevin Done, Aerospace Correspondent, (English)","...requirements in the belief that the surge in fuel prices was not sustainable. Without any hedges the airline was looking exposed, as the crude oil price peaked at $147 a barrel in July.",Q4
"The Edge Financial Daily, 7 October 2008, 507 words, --, (English)","RHB Research remained bullish on the long-term outlook of the oil and gas (O&G) sector, although the ongoing Russia-Georgia conflict and effects of hurricane Gustav are expected to exert downward pressure on the crude oil price in the short term.",Q4
"The Age, 20 October 2008, 596 words, Peter Martin, Economics Correspondent, (English)","Adjusted for the slide in the Australian dollar, the crude oil price has fallen from a peak of $A153 a barrel in July to $A100.",Q4
"Market News Publishing, 8:51, 7 November 2008, 5674 words, (English)","...price, in Canadian dollars, increased 57% from the corresponding period in 2007. For the nine months ended September 30, 2008 our crude oil price increased 65% to $103.85/bbl, while the WTI benchmark, in Canadian dollars, increased 59%. The narrowing of the...",Q4
"Dow Jones Capital Markets Report, 5:36, 8 October 2008, 615 words, By Axel Rudolph, MSTA, (English)","The November ICE Brent crude oil price has hit the Sept. '07's $81.05 a barrel peak Wednesday morning, having dropped by over $18, or -18.5%, since the beginning of Oct. alone. When looking back at Jul.'s $149.60 high, we are looking at a drop of some 45%.",Q4
"All Africa, 9:04, 17 October 2008, 555 words, by Siseko Njobeni, (English)","Sasol generally benefits from a weak rand and high crude oil price. While the global financial crisis has led to a weakening of the rand compared to major currencies, the crude oil price has also tumbled considerably since the $147-a-barrel record levels seen...",Q4
"APS Review Oil Market Trends, 8 December 2008, 2081 words, (English)","...will be the worst year since the Great Depression of the past century. Their budgets, which in 2008 were mostly based on an average crude oil price of about $50/barrel, will in 2009 be calculated on the assumption that they will be in the low $30s/b.",Q4
"Xinhua China Oil, Gas & Petrochemicals, 17 November 2008, 1770 words, gasoline exporter in Sept., (English)","The sharp slide in international crude oil price brought profit chances to refineries, which has suffer great loss from high oil price for a long time. Nevertheless, the slowing world economy and demand growth of oil product in China after the Beijing Olympics...",Q4
"Indonesian Commercial Newsletter, 1 December 2008, 1684 words, (English)",The crude oil price has plunged from a peak of US$147 per barrel in mid 2007 to less than US$50 a barrel toward he end of 2008.,Q4
"Xinhua China Oil, Gas & Petrochemicals, 8 December 2008, 1676 words, Li Xiaohui, (English)","According to statistics, the average Brent crude oil price fell from US$100/bbl in Sept. to US$73.68/bbl in Oct., marking the largest monthly decline in history.",Q4
"Organisation of Asia-Pacific News Agencies, 7:51, 7 December 2008, 920 words, (English)","According to the president, the government's move followed the continuing decline in the price of the world's crude oil. On December 4, 2008 the world's crude oil price was recorded at below US$44 per barrel.",Q4
"LKBN ANTARA, 6 December 2008, 920 words, (English)","According to the president, the government's move followed the continuing decline in the price of the world's crude oil. On December 4, 2008 the world's crude oil price was recorded at below US$44 per barrel.",Q4
"The Edge Malaysia (Weekly), 3 November 2008, 1199 words, By Azam Aris, (English)",It might be a one-liner parody by Torstad to describe the free fall of the crude oil price from a high of US$147 a barrel in July to today's range of US$62 to US$70 (for the US and UK benchmarks West Texas Intermediate and Brent respectively) but the Organisation...,Q4
"Xinhua's China Economic Information Service, 14 November 2008, 428 words, (English)","...yuan, while that by Sinopec reached 47.161 billion yuan, up 100.58 percent, due to increase of the windfall tariff triggered by crude oil price hike, as well as rising consumer tax resulting from growing sales volume of product oil.",Q4
"Bisnis Indonesia, 25 October 2008, 450 words, (English)",JAKARTA: The government promises to direct fuel prices to reach their economic level in the wake of declining global crude oil price to US$64 per barrel.,Q4
"Voxant FD (FAIR DISCLOSURE) WIRE, 5 November 2008, 3666 words, (English)","...adjusted EBITDA performance for the third quarter and that we were able to successfully manage through this period of unprecedented crude oil price volatility. In order to continue to achieve improved results from operations, to further enhance liquidity and...",Q4
"Dow Jones Capital Markets Report, 5:41, 9 December 2008, 630 words, By Axel Rudolph, MSTA, (English)","LONDON (Dow Jones)--The crude oil price is likely to have formed at least a minor bottom last week, and should now meander higher again.",Q4
"Dow Jones International News, 9:26, 14 October 2008, 798 words, (English)",...operations (FFO) of companies operating in R&M were boosted by non-recurring inventory holding gains as a result of the increase in crude oil price since early 2007. In H108 inventory holding gains were particularly high and accounted for as much as 50% of ...,Q4
"Journal of Policy Modeling, 1 November 2008, 238 words, Yue-Jun Zhang; Ying Fan; Hsien-Tang Tsai; Yi-Ming Wei, (English)","... and risk spillover. Using rigorous appraisal, analysis is made of the influence of US dollar exchange rate on the international crude oil price from the perspective of market trading and several findings have been obtained. Firstly, a significant long-term...",Q4
"Bisnis Indonesia, 9 December 2008, 456 words, (English)","Satrio continued global crude oil factor would also become an important factor that investors would put into account before entering the market. Global crude oil price had double impacts on Indonesia, namely on inflation and energy prices.",Q4
"Bisnis Indonesia, 8 November 2008, 551 words, (English)","JAKARTA: After announcing to cut premium fuel price, the government hints it may lower diesel fuel and subsidized kerosene prices provide global crude oil price is stable at US$60 per barrel for one to two months.",Q4
"Oil Market Intelligence, 15 November 2008, 943 words, (English)","The good news for that endangered species, the Market Bull, is that the speed of the crude oil price descent has slowed a little over the past few weeks. The bad news is that it still appears to be heading downhill. Over the past month, the front-month Nymex...",Q4
"Bisnis Indonesia, 27 December 2008, 548 words, (English)","JAKARTA: The government is asked to immediately lower subsidized premium fuel price to IDR3,500 per liter following declining global crude oil price to less than US$40 per barrel.",Q4
"All Africa, 5:35, 9 October 2008, 419 words, by Siseko Njobeni, (English)","She said Sasol was exposed to the fluctuations of the crude oil price as its National Petroleum Refineries of South Africa (Natref) refinery and its European chemical businesses use crude oil-related raw materials. Also, the selling price of fuel marketed by...",Q4
"Bisnis Indonesia, 24 November 2008, 737 words, (English)","Global crude oil price for January delivery rose 51 cents or 1 percent into US$49.93 per barrel at 14.42 local time at the New York Mercantile Exchange. Last week, oil contract dropped US$7.67 percent or 13 percetn.",Q4
"The Edge Malaysia (Weekly), 3 November 2008, 1204 words, By Doreen Leong, (English)","With slowing growth prospects driving the crude oil price down, the writing on the wall is clear for the O&G players: the record prices seen during 1H2008 were too good to last. True to form, the price of Nymex crude oil has fallen from its peak of US$145 per...",Q4
"Russian Banks and Brokers Reports, 8 December 2008, 2528 words, (English)",Different stages of price drivers: price drivers prior to 3Q08. We believe that the history of crude oil price trends can be split into two distinct periods: before $50/bbl in 2005 and after. The second period can be further subdivided into two periods: from...,Q4
"Federal Register, 1 December 2008, 6183 words, (English)","...""swaps"" in which the two parties exchange cash flows based on pre- determined formulas tied to the crude oil spot price, forward crude oil price, the Benchmark Futures Contract price, or other crude oil futures contract price. USSO anticipates that the use ...",Q4
"Voxant FD (FAIR DISCLOSURE) WIRE, 7 October 2008, 38055 words, (English)","...up the paper and you see crude oil going like that, you don't need to think of where you bought Enbridge. We're not sensitive to crude oil price. We are longer term in terms of the growth prospects of the Company, but in terms of day-to-day, we're not impacted...",Q4
"Voxant FD (FAIR DISCLOSURE) WIRE, 13 November 2008, 11101 words, (English)",...latter part of 2009 or some of the future years in retrospect I think we probably should have but I guess I'm not sure today what crude oil price is going to be at the end of 2009.,Q4
"Thai News Service, 7 November 2008, 328 words, (English)","Section: Stocks - We returned from PTTEP's analyst briefing feeling optimistic about its long term growth prospects. Falling crude oil price has not deterred key projects in the pipeline, but resources might be reallocated to high priority projects.",Q4
"New Sunday Times, 23 November 2008, 638 words, (English)","Earnings of national oil corporation Petronas, a major contributor to the government's coffers, would be reduced. Najib added that in a low crude oil price environment, the incentive to pursue alternative energy sources would also be curtailed.",Q4
"The New Paper, 16 October 2008, 804 words, Desmond Ng, (English)",The oil companies here have always maintained that it is not just the crude oil price that determines how much you pay at the pump. (See report on facing page.),Q4
"Tex Energy Report, 7 November 2008, 274 words, (English)","...other Middle Eastern countries in the time to decide OSP of crude oil which sometimes the cause of higher price than other kind of crude oil price. Recently decided price of AL crude oil for the shipment in October from Saudi Arabia amounted to US$67.689, which...",Q4
