Title,Summary,Date
"Financial Times (FT.Com), 12:55, 7 September 2008, 528 words, By Martin Arnold in London, (English)","Bear Stearns Private Equity, the London-listed buy-out business of the stricken US investment bank, is to be renamed JPMorgan Private Equity (JPEL) in a move its chief hopes will mark the end of a turbulent few months.",Q3
"Financial Times (FT.Com), 0:34, 15 September 2008, 181 words, Gwen Robinson, (English)",Bank of America’s bold bid for Merrill Lynch came as the world’s top banks abandoned efforts to save Lehman and set out to build a firewall against further financial chaos with a $50bn liquidity pool to support other vulnerable ...,Q3
"Financial Times (FT.Com), 0:35, 15 September 2008, 201 words, Gwen Robinson, (English)",Wall Street derivatives dealers held an unprecedented emergency trading session on Sunday afternoon in a frantic effort to prepare for the possible bankruptcy of Lehman Brothers and limit the knock-on losses of its collapse on other ...,Q3
"Financial Times (FT.Com), 0:38, 15 September 2008, 180 words, Gwen Robinson, (English)","Lehman Brothers, one of Wall Street’s biggest and oldest names, was close to filing for bankruptcy on Sunday night after a rescue plan for the stricken investment bank was seriously undermined when suitors Barclays of the UK and Bank of ...",Q3
"Financial Times (FT.Com), 0:40, 15 September 2008, 152 words, Gwen Robinson, (English)","A group of banks including Bank of America, Citigroup and JPMorgan Chase are putting up $70bn for a borrowing fund aimed at providing liquidity, reports Bloomberg. The Federal Reserve also said Sunday it will widen the collateral it accepts...",Q3
"Financial Times (FT.Com), 0:41, 15 September 2008, 174 words, Gwen Robinson, (English)","Bank of America has agreed to buy Merrill Lynch for at least $44bn, after Merrill shares fell by more than 35% last week and rival Lehman Brothers headed towards bankruptcy. The boards of Merrill and BofA approved the transaction Sunday ...",Q3
"Financial Times (FT.Com), 1:40, 15 September 2008, 340 words, Gwen Robinson, (English)","Lehman Brothers issued a statement early Monday morning that it intends to file a petition under Chapter 11 of the US Bankruptcy Code with the US Bankruptcy Court for the Southern District of New York, in what DealBook says is the largest ...",Q3
"Financial Times (FT.Com), 18 September 2008, 967 words, Adam Thomson, By Adam Thomson, (English)","In May 2004, when government officials from the US, Costa Rica, Honduras, Nicaragua, El Salvador and Guatemala gathered in Washington to sign a 2,400-page trade agreement, there was a sense of achievement in the air.",Q3
"Financial Times (FT.Com), 4:07, 29 August 2008, 166 words, Sam Jones, (English)","Via Reuters: FRANKFURT, Aug 29 (Reuters) – Allianz has agreed in principle to sell its Dresdner Bank unit to Commerzbank, a source familiar with the situation said on Friday. Commerzbank plans to take an initial 51 percent stake in Dresdner,...",Q3
"Financial Times (FT.Com), 5:25, 3 August 2008, 797 words, By Pauline Skypala, (English)","What makes for success in difficult markets? In the office last week, the FTfm team was trying to tease out a common thread to our front page story about asset managers doing well. Were they a disparate bunch who got lucky, or had they ...",Q3
"Financial Times (FT.Com), 0:40, 16 September 2008, 179 words, Gwen Robinson, (English)","The Federal Reserve is likely to hold interest rates at its policy meeting Tuesday, despite speculation it would follow Sunday’s dramatic easing of the terms on which it lends to investment banks with a rate cut, possibly in conjunction ...",Q3
"Financial Times (FT.Com), 0:33, 16 September 2008, 202 words, Gwen Robinson, (English)",Merrill Lynch on Monday rushed into an agreement to be acquired by Bank of America for $50bn in a sign that the crisis engulfing Lehman Brothers is forcing rival investment banks to seek partners to avoid the same fate. In a dramatic U-turn...,Q3
"Financial Times (FT.Com), 17:39, 28 September 2008, 813 words, By Baptiste Aboulian, (English)","Twelve Russian equity funds domiciled in Luxembourg were temporarily suspended earlier this month, as managers dealt with the closure of Moscow’s main exchanges.",Q3
"Financial Times (FT.Com), 25 September 2008, 540 words, By Justin Baer and Francesco Guerrera in New York, (English)",General Electric may succeed in keeping its AAA credit rating throughout the credit crisis but failures to meet expectations this year could cost the conglomerate something it had held almost as dear - a reputation for outperformance during...,Q3
"Financial Times (FT.Com), 18 September 2008, 793 words, By Paul Betts and Robin Harding, (English)",The timing could not have been better - an innovative banking alliance between one of the new financial powerhouses of China and one of old Europe's most aristocratic and private banking houses.,Q3
"Financial Times (FT.Com), 0:33, 4 August 2008, 88 words, Gwen Robinson, (English)","HSBC will seek to negotiate a lower price for Korea Exchange Bank after financial stocks slumped in the 11 months since the $6bn purchase was first announced, reports Bloomberg on Monday. HSBC, Europe’s largest bank, said Sunday it is still...",Q3
"Financial Times (FT.Com), 5:05, 3 August 2008, 841 words, By Chris Larson, (English)","Western fund managers are casting hungry glances toward the large – and growing – pools of capital known as sovereign wealth funds. Asian sovereign funds currently control an estimated $1,000bn (£500bn, €635bn), a figure expected to grow ...",Q3
"Financial Times (FT.Com), 17:29, 30 July 2008, 401 words, By Guy Dinmore in Rome, (English)",The two sides in a damaging conflict between management and shareholders at Mediobanca agreed on Wednesday to keep talking to resolve their dispute over the bank’s two-tier governance structure.,Q3
"Financial Times (FT.Com), 1:33, 20 August 2008, 147 words, Gwen Robinson, (English)","Macquarie Airports, Australia’s biggest owner of air terminals, will sell A$1.5bn ($1.3bn) of stakes in airports in Brussels and Copenhagen to one of Macquarie’s infrastructure funds after posting a first-half loss of A$274.3n, against a ...",Q3
"Financial Times (FT.Com), 9:49, 11 September 2008, 545 words, Tracy Alloway, (English)","Conspiracy theory of the day comes from Donald Coxe, global portfolio strategist at Canadian bank BMO Financial Group. He’s blaming the sell-off in commodities, the one that’s caused so much trouble for so many hedge funds, on a secret plan ...",Q3
"Financial Times (FT.Com), 28 July 2008, 401 words, paul j davies, By Paul J Davies in London, (English)","The push to increase US banks' options for funding mortgage lending received a boost on Monday when Hank Paulson, US Treasury secretary, issued guidelines on the development of a covered bond market.",Q3
"Financial Times (FT.Com), 18 September 2008, 344 words, By Sundeep Tucker in Hong Kong, (English)",Bank of China is set to acquire a 20 per cent stake in a French financial services company controlled by a leading member of the Rothschild family.,Q3
"Financial Times (FT.Com), 13 August 2008, 588 words, By Andrew England in Abu Dhabi, (English)",National Bank of Abu Dhabi sealed the acquisition of a controlling stake in an Egyptian brokerage firm this week as part of its plans to expand that side of its business throughout the Middle East.,Q3
"Financial Times (FT.Com), 6:08, 19 September 2008, 1012 words, Gwen Robinson, (English)","Little wonder amid all the cataclysmic events roiling markets that the meltdown earlier this week in the shareprice of Australia’s Macquarie bank was reported as just another meltdown story, triggered by what appeared to be a loss of ...",Q3
"Financial Times (FT.Com), 8 September 2008, 671 words, Roula Khalaf, By Roula Khalaf, (English)","Abu Dhabi prides itself on its understated investment style and cautious strategy, and always prefers to keep its financial business below the radar. It was only this year that its most important institution, the Abu Dhabi Investment ...",Q3
"Financial Times (FT.Com), 13:12, 10 September 2008, 737 words, By Jeremy Lemer, (English)","European equity markets fell for a second session on Wednesday morning after Lehman Brothers, the US investment bank, announced an estimated net third quarter loss of $3.9bn and a comprehensive restructuring, hitting financial stocks.",Q3
"Financial Times (FT.Com), 0:24, 8 September 2008, 153 words, Gwen Robinson, (English)","Charles Allen, the former chief executive of ITV, has been appointed as a senior adviser to the private equity arm of Goldman Sachs and will take a board seat on its main media investment, Endemol, the European TV producer. Allen’s return ...",Q3
"Financial Times (FT.Com), 0:42, 8 September 2008, 166 words, Gwen Robinson, (English)","S&P and Fitch Ratings on Sunday cut the ratings on preferred stock of troubled housing finance companies Fannie Mae and Freddie Mac to junk status after dividends were eliminated in a takeover by the US government, reports Reuters. But S&P ...",Q3
"Financial Times (FT.Com), 9 July 2008, 532 words, By Daniel Pimlott in New York, (English)","An Abu Dhabi sovereign wealth fund has bought a controlling stake in the Chrysler Building, an icon of the Manhattan skyline, in the second acquisition of a trophy asset in New York by a Middle Eastern investor in little more than a month.",Q3
"Financial Times (FT.Com), 15:26, 6 August 2008, 351 words, (English)","Just who is China Inc? The buyer feared by governments around the world – and revered by cash-strapped investment banks – comes in several guises, including state-controlled companies and a clutch of sovereign entities. Far from being part ...",Q3
"Financial Times, 26 September 2008, 141 words, Terazono, Emiko, (English)","At first glance, the latest results from Songbird Estates, owner of most of Canary Wharf - or carnage central - are a bit scary. Net asset value is down, property values are down and names of banks such as Bear Stearns and Lehman Brothers ...",Q3
"Financial Times, 17 September 2008, 280 words, By Aline van Duyn in New York, (English)","AIG's crisis was exacerbated by a wave of credit ratings cuts late on Monday, raising renewed questions about the influence of ratings agencies in the financial markets.",Q3
"Financial Times, 27 August 2008, 474 words, James Drummond, By James Drummond in Abu Dhabi, (English)","Abu Dhabi Commercial Bank has filed a lawsuit against two US banks and two rating agencies over losses from a collapsed $6bn structured investment vehicle, formerly managed by London-based hedge fund Cheyne Capital.",Q3
"Financial Times, 6 August 2008, 458 words, By Andrew England in Abu Dhabi, (English)","Mubadala seeks to boost diversification Mubadala, Abu Dhabi's increasingly active state investment vehicle, is expected to announce new deals in the next four to six weeks as it seeks to take advantage of continuing financial turmoil in ...",Q3
"Financial Times, 10 September 2008, 386 words, By Lindsay Whipp in Tokyo, (English)",Citigroup will this month tap the Japanese market for the second time this year to raise funds with a record Y315bn ($2.9bn) samurai bond issue aimed at retail investors seeking higher yields.,Q3
"Financial Times, 10 September 2008, 401 words, By Lindsay Whipp in Tokyo, (English)",BANKS Citigroup will this month tap the Japanese market for the second time this year to raise funds with a record Y315bn ($2.91bn) samurai bond issue aimed at retail investors seeking higher yields.,Q3
"Financial Times, 2 September 2008, 496 words, By Philip Stafford and Roger Blitz in London, and Simeon Kerr in Dubai, (English)","Travel &Leisure Deal values soccer club at £200m Global interest in top English league A group of Abu Dhabi investors agreed to buy Manchester City yesterday from Thaksin Shinawatra, the former Thai prime minister, in a deal that ...",Q3
"Financial Times, 3 September 2008, 697 words, Rajadhyaksha, Ajay, (English)","Hank Paulson, US Treasury Secretary, has started promoting covered bonds as an alternate source of financing for US banks. Indeed, covered bonds are a $3,000bn asset class in Europe, but are still missing in the US. On the face of it, a US ...",Q3
"Financial Times, 1 July 2008, 262 words, Julie MacIntosh, By Julie MacIntosh in New York, (English)","General IndustrialS Graham Packaging , a plastic container maker, is set to be bought for $3.2bn by acquisition vehicle Hicks Acquisition Company, and will re-enter the public markets a decade after the Blackstone Group took a controlling ...",Q3
"Dow Jones Institutional News, 9:00, 15 August 2008, 27 words, (English)","(MORE TO FOLLOW) Dow Jones Newswires (201-938-5400) August 15, 2008 09:00 ET (13:00 GMT)",Q3
"Dow Jones Institutional News, 15:40, 15 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 15, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 12:40, 3 July 2008, 23 words, (English)","(END) Dow Jones Newswires July 03, 2008 12:40 ET (16:40 GMT)",Q3
"Dow Jones Institutional News, 15:50, 28 August 2008, 21 words, (English)","(END) Dow Jones Newswires August 28, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:50, 23 September 2008, 21 words, (English)","(END) Dow Jones Newswires September 23, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 16:03, 30 July 2008, 40 words, (English)","30 Jul 2008 16:03 EDT *DJ Aspen Insurance 2Q Net $126.9M >AHL (MORE TO FOLLOW) Dow Jones Newswires (201-938-5400) July 30, 2008 16:03 ET (20:03 GMT)",Q3
"Dow Jones Institutional News, 16:35, 28 July 2008, 42 words, (English)","28 Jul 2008 16:36 EDT *DJ Cigna: Medical Chief Kang To Report To Chmn, Chief Exec >CI (MORE TO FOLLOW) Dow Jones Newswires (201-938-5400)",Q3
"Dow Jones Institutional News, 15:41, 23 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 23, 2008 15:41 ET (19:41 GMT)",Q3
"Dow Jones Institutional News, 15:40, 9 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 09, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:40, 5 August 2008, 23 words, (English)","(END) Dow Jones Newswires August 05, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:50, 29 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 29, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:40, 2 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 02, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 11:18, 21 August 2008, 25 words, (English)","(MORE TO FOLLOW) Dow Jones Newswires August 21, 2008 11:18 ET (15:18 GMT)",Q3
"Dow Jones Institutional News, 12:50, 3 July 2008, 21 words, (English)","(END) Dow Jones Newswires July 03, 2008 12:50 ET (16:50 GMT)",Q3
"Dow Jones Institutional News, 15:50, 19 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 19, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:50, 9 September 2008, 21 words, (English)","(END) Dow Jones Newswires September 09, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:50, 5 August 2008, 21 words, (English)","(END) Dow Jones Newswires August 05, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:50, 2 September 2008, 21 words, (English)","(END) Dow Jones Newswires September 02, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:40, 18 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 18, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:50, 18 September 2008, 21 words, (English)","(END) Dow Jones Newswires September 18, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 15:40, 29 September 2008, 23 words, (English)","(END) Dow Jones Newswires September 29, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:40, 28 August 2008, 23 words, (English)","(END) Dow Jones Newswires August 28, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:50, 15 September 2008, 21 words, (English)","(END) Dow Jones Newswires September 15, 2008 15:50 ET (19:50 GMT)",Q3
"Dow Jones Institutional News, 14:47, 26 September 2008, 44 words, (English)","26 Sep 2008 14:47 EDT *DJ Cigna Names Visa Oper Chief Partridge To Bd >CI (MORE TO FOLLOW) Dow Jones Newswires (201-938-5400) September 26, 2008 14:47 ET (18:47 GMT)",Q3
"Dow Jones Institutional News, 15:40, 8 August 2008, 23 words, (English)","(END) Dow Jones Newswires August 08, 2008 15:40 ET (19:40 GMT)",Q3
"Dow Jones Institutional News, 15:50, 8 August 2008, 23 words, (English)","(END) Dow Jones Newswires August 08, 2008 15:50 ET (19:50 GMT)",Q3
"Australian Company News Bites - Sector Report, 7 July 2008, 753 words, (English)","AUSTRALIAN COMPANY NEWS BITES SECTOR REPORT The Containers & Packaging Sector closed unchanged at 3,233.2 points, ending a two-day streak of rises.",Q3
"Dow Jones Institutional News, 6:16, 1 August 2008, 117 words, (English)",1016 GMT [Dow Jones] Banesto analyst Jose Correia says the Portuguese government decision to sell its remaining 7% in Galp Energia SGPS (GALP.LB) to institutional rather than to retail investors is aimed at bucking the adverse market ...,Q3
"Australian Company News Bites - Sector Report, 20 August 2008, 1176 words, (English)","AUSTRALIAN COMPANY NEWS BITES SECTOR REPORT The Containers & Packaging Sector slumped 46.0 points or 1.4% to 3,188.6. The Sector fell for a fourth consecutive day on Wednesday.",Q3
"Dow Jones Institutional News, 3:23, 30 July 2008, 517 words, (English)","SYDNEY (Dow Jones)--An impressive bounce on Wall Street gave the Australian share market a much needed boost Wednesday, with resources and financials rising strongly.",Q3
"Dow Jones Institutional News, 11:29, 29 September 2008, 695 words, Kate Gibson, By Kate Gibson, (English)","U.S. stocks plunged Monday as the global credit crisis spread, with four bailouts in Europe and the takeover of Wachovia Corp. in the U.S. roiling securities, commodities and currencies markets and forcing major central banks to pump ...",Q3
"ListedCompany.com, 8 August 2008, 388 words, (English)",Part I 1. Date of notice to issuer 08/08/2008 2. Name of Director Eric Ang Choon Beng 3. - Notice Type - Notice of a Director's (including a director who is a substantial shareholder) Interest and Change in Interest.,Q3
"Dow Jones Institutional News, 8:12, 29 September 2008, 157 words, (English)","29 Sep 2008 08:36 EDT DJ Washington Mutual Inc Files For Chapter 11 Bankruptcy DOW JONES NEWSWIRES Washington Mutual Inc. (WM) filed for Chapter 11 bankruptcy protection on Friday, after federal regulators seized its banking subsidiary ...",Q3
"Dow Jones Institutional News, 15:45, 1 August 2008, 650 words, (English)","Money Rates Friday, August 1, 2008 The key U. S. and foreign annual interest rates below are a guide to general levels but don't always represent actual transactions. Prime Rate: 5.00% (effective 04/30/08). The base rate on ...",Q3
"State Tax Review, 21 August 2008, 71 words, Anonymous, (English)","In Ventas Finance I LLC v. Franchise Tax Board, the California Court of Appeal upheld a lower court's decision that California's limited liability company (LLC) fees that were based on an LLC's worldwide income were an unapportioned tax",Q3
"Reuters News, 4:34, 14 September 2008, 78 words, (English)","ABU DHABI, Sept 14 (Reuters) - Abu Dhabi Commercial Bank said on Sunday Issa al-Suweidi had replaced Saeed al-Hajeri as its chairman. The bank, which is 64.8 percent owned by the Abu Dhabi government, said in a statement on the Abu Dhabi ...",Q3
"Dow Jones Institutional News, 19:36, 18 August 2008, 1432 words, (English)","Contact us in Singapore. 65 64154 140; MarketTalk@dowjones.com 2336 GMT [Dow Jones] Nymex crude oil futures fall Monday as Tropical Storm Fay stays a course toward Florida's coast, veering away from Gulf of Mexico oil production. ...",Q3
"Reuters News, 6:52, 14 September 2008, 1292 words, (English)",1046 GMT - Abu Dhabi's main index <.ADI> ends nearly 3 percent lower as banks and real estate companies weigh. First Gulf Bank and Union National Bank end 3.6 percent and 6.3 percent lower. Aldar Properties and Sorouh Real Estate end ...,Q3
"Financial Times (FT.Com), 28 November 2008, 343 words, (English)","Shipyards are all at sea. As vessel prices fall, buyers are reneging on orders, sacrificing deposits rather than adding to fleets at bull market prices. Meantime, massive capacity addition - the global order book is the biggest since 1973 - ...",Q4
"Financial Times (FT.Com), 14:30, 17 December 2008, 419 words, By Paul J Davies in London and James Wilson in Frankfurt, (English)",Deutsche Bank jolted bond and equity investors on Wednesday when it became the first big bank to say it would not repay €1bn ($1.4bn) of a particular kind of bond as expected in January.,Q4
"Financial Times (FT.Com), 18:58, 23 December 2008, 395 words, By James Mackintosh, (English)","The second-biggest investor in hedge funds will demand that some of the largest names in the industry, including Cerberus, Citadel, DE Shaw and SAC Capital, appoint independent administrators or face it pulling its money.",Q4
"Financial Times (FT.Com), 0:36, 29 October 2008, 442 words, By Simeon Kerr in Dubai, (English)","Sovereign wealth funds in the oil-rich Gulf states are actively seeking investments in the troubled US economy, Robert Kimmitt, the deputy US treasury secretary, said on Tuesday.",Q4
"Financial Times (FT.Com), 18:12, 13 October 2008, 390 words, By Tim Bradshaw, (English)",YouGov has abandoned plans to form its own hedge fund in partnership with Numis Securities and Four Capital Partners after Numis failed to raise the funds.,Q4
"Financial Times (FT.Com), 17:20, 16 December 2008, 381 words, By Kiran Stacey in London, (English)","Coface, one of the world’s biggest credit insurers, has called for tougher European regulation of the credit rating market, on the eve of setting up the UK’s newest credit ratings agency.",Q4
"Financial Times (FT.Com), 0:03, 24 November 2008, 185 words, Gwen Robinson, (English)",Standard Chartered Bank is planning a $3bn rights issue to boost the emerging markets bank’s capital reserves and ease investors’ concerns about its ability to weather a severe economic downturn. StanChart was on Sunday night details of the...,Q4
"Financial Times (FT.Com), 0:05, 24 November 2008, 218 words, Gwen Robinson, (English)","The US federal government was nearing agreement Sunday night to rescue Citigroup by helping to remove billions of dollars in toxic assets from its balance sheet, reports the WSJ. The agreement, which could still fall apart, would mark a new...",Q4
"Financial Times (FT.Com), 2:20, 24 November 2008, 440 words, Sam Jones, (English)","* Treasury and FDIC to guarantee $306bn of bad RMBS/ CMBS assets against losses. * Citi will take the first $29bn of losses on the guaranteed portfolio, and thereafter losses will be shared – 90% taken by the government and 10% taken by ...",Q4
"Financial Times (FT.Com), 4:39, 24 November 2008, 663 words, Tracy Alloway, (English)","“Sharing” Citigroup’s losses above $29bn, as agreed in the US bailout plan for the group finalised Sunday night, doesn’t sound too promising for US taxpayers. What’s worse is that the amount may not be enough.",Q4
"Financial Times (FT.Com), 6:35, 11 November 2008, 541 words, By Michiyo Nakamoto in Tokyo and Peggy Hollinger in Paris, (English)","The Japanese subsidiary of BNP Paribas engaged in practices that raise serious questions about its internal controls and compliance, according to a highly critical report published yesterday by an external committee.",Q4
"Financial Times (FT.Com), 11:45, 18 December 2008, 668 words, Stacy-Marie Ishmael, (English)","David Resler is the chief economist of Nomura Securities International – and also, apparently, their poet laureate. For the 25th straight year, Mr Resler has penned a holiday poem/review and outlook for the economy. The poem is set to the ...",Q4
"Financial Times (FT.Com), 16 December 2008, 478 words, By Javier Blas, Commodities Correspondent, (English)","Glencore announced on Tuesday that it was considering a debt buyback after the cost of insuring against its default rose to a level that did not reflect its financial situation, the world's largest commodities trader said.",Q4
"Financial Times (FT.Com), 7 October 2008, 232 words, By Andrew England in Abu Dhabi, (English)","Advanced Technology Investment Company is the latest state investment entity to emerge from Abu Dhabi, Andrew England reports. The increasingly ambitious oil-rich emirate is spending billions of dollars in a bid to diversify its economy and ...",Q4
"Financial Times (FT.Com), 13:30, 5 December 2008, 473 words, By Tobias Buck in Jerusalem, (English)","Banks inside the Gaza Strip have been forced to shut because of a shortage of cash, leaving tens of thousands of families without money ahead of a Muslim festival on Monday.",Q4
"Financial Times (FT.Com), 0:28, 10 November 2008, 202 words, Gwen Robinson, (English)",Two of Scotland’s most prominent bankers are to appeal to HBOS shareholders to preserve the bank’s independence as officials warned HBOS could be in effect nationalised if its takeover by Lloyds TSB fell through. Sir Peter Burt and Sir ...,Q4
"Financial Times (FT.Com), 23:22, 4 December 2008, 486 words, By Scheherazade Daneshkhu in Paris, (English)","The Wendel family will exercise more control over SLPS, the family investment vehicle of the industrial dynasty that owns 34 per cent of Wendel, the private equity group, it has been decided.",Q4
"Financial Times (FT.Com), 1 December 2008, 453 words, By Haig Simonian in Zurich, (English)","AIG Group on Monday announced that it had sold its Swiss-based private bank to an investor group from Abu Dhabi, its first significant disposal since it was taken over by the US government in a massive bail-out.",Q4
"Financial Times (FT.Com), 7 October 2008, 379 words, Chris Nuttall, By Chris Nuttall in San Francisco, (English)",Advanced Micro Devices plans to spin off its chip plants and receive a lifeline of up to $8.43bn from Abu Dhabi as it struggles to compete with its larger microprocessor rival Intel.,Q4
"Financial Times (FT.Com), 15:20, 1 December 2008, 437 words, By Mark Mulligan in Madrid, (English)","Spain’s Sacyr Vallehermoso, the troubled construction group, on Monday agreed a €7.9bn deal to sell its toll road business, Itínere, to Citi Infrastructure Investors, a fund run by Citigroup, but questions remain over the Spanish group’s ...",Q4
"Financial Times (FT.Com), 17:29, 10 November 2008, 528 words, By Song Jung-a and John Authers in Seoul, (English)","South Korea’s top financial regulator on Monday defended his decision to scuttle Korea Development Bank’s attempt to acquire now-defunct Lehman Brothers, which changed the global financial landscape and aggravated the global credit crunch.",Q4
"Financial Times (FT.Com), 0:39, 6 October 2008, 185 words, Gwen Robinson, (English)","Geir Haarde, Iceland’s prime minister, said Sunday that he hoped to announce at least a partial rescue package for his country’s banking sector before markets opened Monday. Haarde spoke after emergency talks with central bankers, pension ...",Q4
"Financial Times (FT.Com), 0:34, 6 October 2008, 209 words, Gwen Robinson, (English)","Citigroup has won the first round in a bitter battle with Wells Fargo over the take­over of Wachovia after the Supreme Court of New York state gave it more time for exclusive negotiations with the sixth-largest US bank, reports the FT. Citi...",Q4
"Financial Times (FT.Com), 0:37, 6 October 2008, 175 words, Gwen Robinson, (English)",UniCredit on Sunday night announced plans to raise up to €6.6bn ($9bn) in new capital as the embattled Italian banking group moved to shore up its defences against a sliding share price and the global financial crisis. The company is to tap...,Q4
"Financial Times (FT.Com), 0:44, 6 October 2008, 188 words, Gwen Robinson, (English)","Germany said Sunday it would guarantee all private German bank accounts – currently worth €568bn – in an emergency move to prevent panic withdrawals amid fears about the spreading financial crisis. Angela Merkel, chancellor, said at an ...",Q4
"Financial Times (FT.Com), 0:41, 6 October 2008, 211 words, Gwen Robinson, (English)","Germany’s government and financial regulators on Sunday agreed a second bail-out package for Hypo Real Estate after the abrupt failure of a first attempt to rescue the property lender. A collapse of HRE – which, with a €400bn ($550bn) ...",Q4
"Financial Times (FT.Com), 0:45, 6 October 2008, 175 words, Gwen Robinson, (English)","UK chancellor Alistair Darling was on Sunday considering a taxpayer-funded recapitalisation of Britain’s banks, amid signs of cross-party and central bank support for an effective part-nationalisation of the sector. Darling said Sunday he ...",Q4
"Financial Times (FT.Com), 12:52, 29 December 2008, 480 words, ByMark Mulligan in Madrid, (English)","Spanish savings bank La Caixa has abandoned talks with Lukoil of Russia about selling some of its holding in Repsol, the Spanish oil group. The deal had been mooted as part of the co-ordinated sale of a 29.9 per cent stake in Repsol.",Q4
"Financial Times (FT.Com), 5:25, 21 November 2008, 453 words, By Mark Mulligan in Madrid and Catherine Belton in Moscow, (English)","Spanish savings bank La Caixa on Friday revealed it was in talks with Lukoil, of Russia, about selling some of its holding in Repsol as part of the co-ordinated sale of a 29.9 per cent stake in the Spanish oil group.",Q4
"Financial Times (FT.Com), 0:41, 8 December 2008, 173 words, Gwen Robinson, (English)",HSBC on Sunday bucked the trend for banks to pull out of the shrinking mortgage market by announcing plans to make £15bn of loans to UK homeowners next year – double the equivalent amount it lent last year. The move is a surprise from one ...,Q4
"Financial Times (FT.Com), 21:00, 9 November 2008, 576 words, (English)","From Mr William Jacobson. Sir, Martin Wolf (“Why agreeing a new Bretton Woods is vital and so hard”, November 5) points to the need to “sever the links connecting banking as a stodgy utility that provides essential services to the economy to...",Q4
"Financial Times (FT.Com), 19 December 2008, 481 words, By Justin Baer in New York, (English)","Standard & Poor's lowered its outlook on General Electric 's debt ratings to ""negative"" on Thursday, a move that could cost the conglomerate its pristine credit grade if profit from its GE Capital finance arm falls more than expected.",Q4
"Financial Times (FT.Com), 8:17, 12 October 2008, 60 words, Neil Hume, (English)",Market value on Friday – £11.9bn (share price 71.7p) Equity raised in June – £12bn (rights issue price 200p) Cash call on Monday? – £15bn (is the figure in the Sunday press),Q4
"Financial Times (FT.Com), 8:51, 12 October 2008, 414 words, Neil Hume, (English)",Easy. Close it or suspend trading. From the Sunday Times THE government will launch the biggest rescue of Britain’s high-street banks tomorrow when the UK’s four biggest institutions ask for a £35 billion financial lifeline.,Q4
"Financial Times (FT.Com), 0:38, 7 October 2008, 193 words, Gwen Robinson, (English)","If there is one thing Europe’s politicians can agree on, it is the need for co-ordinated action in the face of a global crisis, says Lex. Until then, it is every state for itself. On Sunday, Germany and Denmark guaranteed bank deposits, ...",Q4
"Financial Times (FT.Com), 13:17, 9 December 2008, 124 words, Tracy Alloway, (English)","HSBC was too good for HM Treasury — but not for the FDIC in the US, it seems . (HT Paul J Davies) Dec. 9 (Bloomberg) — HSBC USA Inc., the New York-based holding company of HSBC Bank USA, plans to sell bonds backed by the Federal Deposit ...",Q4
"Financial Times (FT.Com), 8 December 2008, 417 words, By Marc Frank in Havana, (English)","Leaders of the Caribbean Community awarded the organisation's top honour to Fidel Castro, the former Cuban president, on Monday. They also urged the incoming administration of Barack Obama to end the US embargo on Cuba.",Q4
"Financial Times (FT.Com), 0:49, 28 November 2008, 174 words, Gwen Robinson, (English)","Santander, the acquisitive Spanish bank, is expected to announce Friday that it has bolstered its capital ratios with a well-subscribed €7.2bn ($9.3bn) rights issue after a tense period last week when the share price fell perilously close ...",Q4
"Financial Times (FT.Com), 23:50, 19 October 2008, 115 words, Tracy Alloway, (English)","The chairman and CEO of Caisse d’Epargne resigned on Sunday night after a lengthy board meeting called to assess the consequences of the €600m unauthorised trading loss. Charles Milhaud, who in nine years as chairman had sought to transform...",Q4
"Financial Times (FT.Com), 23:55, 19 October 2008, 106 words, Tracy Alloway, (English)","Ministers are struggling to secure more protection for homeowners facing repossession, with the judiciary and banks resisting pressure to show leniency. Some judges are opposing requests from Jack Straw, justice secretary, to give more ...",Q4
